ltable_id,rtable_id,label
546,12697,0
101,1978,0
56,20182,0
1654,5414,0
693,8065,0
315,7705,1
742,12769,0
2349,335,0
1136,16963,0
1706,17026,1
1711,17898,0
2260,5737,0
1536,10087,0
688,6797,0
1508,14531,0
22,1347,0
19,11239,0
1241,17237,0
2472,20429,0
1016,18821,0
1532,22071,0
683,9853,0
950,19173,0
2479,10669,1
417,6740,0
244,14686,0
688,4715,0
684,15210,0
65,9137,0
2476,14883,0
670,15888,0
226,7665,0
719,8319,0
994,3296,0
576,16608,0
1761,10602,0
19,3060,0
547,1317,0
573,17889,0
219,732,0
356,9139,0
1354,11519,0
660,18935,0
1952,5708,0
1133,10754,0
25,6981,0
1296,18507,0
2394,21057,0
1229,9645,0
944,2280,0
573,16964,0
342,9326,0
1983,20729,0
2365,5628,0
2405,8669,0
1344,21729,0
278,5349,0
417,20125,0
883,4976,0
1484,20496,0
2476,6955,1
1673,13281,0
2080,16295,1
869,4100,0
2371,10923,1
2449,1477,0
2225,14657,0
2293,21146,0
627,14694,0
634,19840,0
1509,5274,0
968,15233,0
1608,7259,0
2461,7243,0
148,16350,1
2430,4728,0
1242,21061,0
1511,21680,0
2002,20448,0
1531,17124,0
1430,3393,0
2264,19564,0
1088,16129,0
672,9253,0
2430,18200,0
1289,20260,0
2548,3616,0
495,5799,0
1879,625,0
333,1749,0
1067,19780,0
576,19283,0
2276,12760,1
417,17203,0
1837,7433,0
2126,7015,0
572,733,0
1344,19124,0
688,10785,0
2424,15664,0
1673,11275,0
2126,15649,0
684,10813,0
1508,19514,1
22,16363,0
2517,2793,0
626,17837,0
2390,9288,0
1532,11013,0
1438,1841,0
896,2948,0
626,14687,0
457,2035,0
1509,20731,0
1668,12656,0
429,11237,0
975,13414,0
67,14615,0
490,5529,0
2051,20778,0
693,12610,0
805,14293,0
58,1571,0
1413,4209,0
382,12584,0
2085,21168,0
2405,6980,0
688,873,0
481,14852,0
2265,8468,0
793,8071,0
557,12534,0
626,20429,0
584,4868,0
978,20224,0
2517,19565,0
451,17056,0
1959,2819,0
1961,8373,0
2405,4963,0
2523,10365,1
1839,16597,0
194,6876,1
2297,10746,0
1592,1251,0
1440,669,0
2504,13427,0
79,18557,0
879,7032,0
797,6508,1
1315,2853,0
856,17381,0
1805,11592,0
1621,16628,0
2504,20715,0
95,10966,1
781,18203,0
625,16598,0
1077,9088,0
1966,10568,0
912,5732,0
1707,19521,0
389,16342,0
967,17203,0
934,698,0
126,21663,0
1647,16428,0
2126,8868,0
166,6740,0
625,304,0
399,21559,0
1560,20743,0
1927,19231,0
2260,11763,0
1863,6771,0
2536,12333,1
102,21109,0
522,14014,1
2546,16597,0
65,3176,0
2371,6949,0
1699,18205,0
1367,3647,0
1391,4885,0
792,6397,0
217,9332,0
625,17846,0
1581,16040,0
545,9656,0
1413,2790,0
576,2819,0
1844,20809,0
576,304,0
159,13652,0
915,20607,0
2220,18465,0
1891,15304,1
352,17173,0
351,10048,1
215,8643,0
2092,1862,0
1549,7953,0
1197,15282,0
2472,18153,0
79,19451,0
1934,19942,0
1241,18495,0
421,21667,0
656,10559,0
40,14694,0
617,4475,0
1296,18465,0
1647,20800,0
1298,8455,1
1129,12648,0
58,3547,0
1683,744,0
2031,11752,0
757,2407,0
884,17167,0
1153,13244,0
887,8784,0
2048,14694,0
526,6892,0
1932,6200,0
1413,8764,0
1334,6567,0
2235,7222,0
700,14707,0
1737,12280,0
2361,17561,0
1955,16511,0
2293,6551,0
993,10754,0
978,17238,0
417,16608,0
1145,4787,1
2090,5234,0
1418,20654,0
925,21757,1
1571,14949,0
2305,8575,0
757,2408,0
588,14898,0
1246,15310,0
909,19227,0
2469,21713,0
1294,14247,0
922,11537,0
1520,8559,0
2021,17451,1
388,1450,1
816,12327,0
932,16316,0
683,5787,0
2368,15351,1
2027,15977,0
226,18895,0
1931,1257,0
145,10615,0
625,286,0
2374,6183,0
814,2813,0
670,8590,0
2020,18444,0
1536,10529,0
2260,21382,0
1121,9717,0
1689,17874,0
1178,14687,0
1959,17203,0
353,12765,0
187,14758,0
1237,21921,0
2094,8795,0
771,5517,1
1564,6913,0
1502,7665,0
1354,6500,0
856,18151,0
1931,15182,0
2342,639,0
525,4474,0
330,13536,0
25,14920,0
429,13256,0
2216,15884,0
1790,19800,1
1979,10870,0
1959,806,0
475,12745,0
1014,7029,0
2305,4470,0
166,17561,0
1686,20038,1
986,4642,0
21,7853,0
1443,8288,0
289,16709,0
1320,884,1
886,10752,0
2218,17517,0
225,6590,0
770,618,0
2422,1256,0
1951,10895,0
620,6715,0
2469,8314,0
1882,5842,0
1605,6750,0
2412,17188,0
572,2727,0
1600,16617,0
40,15969,0
2077,76,0
1009,780,1
896,3099,0
693,4529,0
2147,12295,0
53,20121,0
702,4739,0
1688,1349,0
117,1338,0
2222,2829,0
852,18465,0
700,18444,0
25,20448,0
1096,12116,0
1875,19224,0
1405,10938,0
1044,3009,1
1910,12617,0
417,18444,0
185,5930,0
1211,267,0
2230,10622,0
884,17172,0
79,18495,0
973,836,0
709,18742,0
2220,304,0
672,3546,0
852,18443,0
1056,8015,0
1365,2959,0
935,1198,0
36,2991,0
912,11771,0
2349,2279,0
489,768,0
219,731,0
1323,6381,0
1605,16608,0
342,9324,0
1145,10791,0
2216,20081,0
719,10405,0
1594,14395,0
529,17879,1
2390,14691,0
84,5466,0
1713,17122,0
1739,5607,0
570,9470,0
1772,7233,0
582,8451,0
582,9297,0
1296,286,0
2471,20125,0
661,8607,0
853,6747,1
922,1561,0
1942,3468,0
2191,8795,0
1066,8297,1
166,20429,0
1805,3593,0
172,7297,0
2340,3758,1
992,14916,0
1071,7568,0
25,6528,0
1454,6759,0
1810,20699,0
1945,2632,0
348,19614,0
397,14829,0
2322,13152,0
979,9553,1
742,8775,0
1729,10806,0
2049,18415,0
557,10902,0
1809,16320,0
2077,20191,0
926,4426,1
1468,2665,0
2216,8319,0
2251,3885,0
1548,20194,0
811,12394,0
176,10529,0
38,20198,0
280,4724,0
1738,20132,1
561,304,0
2211,20417,0
462,14690,0
2283,1736,0
1714,19108,0
895,2492,0
414,9528,0
2438,4769,0
1291,19085,0
814,17506,0
1927,13253,0
652,6708,1
967,16598,0
1816,7233,0
1943,15780,1
721,10189,0
2404,17704,0
1060,16608,0
144,625,0
2405,6981,0
2127,16035,0
495,19835,0
2284,2306,0
993,14690,0
2112,10744,0
1944,18666,0
688,4782,0
688,18717,0
41,10807,0
173,1249,1
2265,4094,0
1927,5249,0
1842,14840,0
745,11811,0
1211,16347,0
1606,18687,1
2105,10505,0
1093,17690,0
688,2867,0
1365,15247,0
1816,20675,0
29,15291,0
2082,12789,0
579,3127,0
1809,19779,0
1269,10497,0
1601,5497,0
672,5250,0
1218,5268,0
2342,641,0
25,1033,0
1806,8861,0
1067,19779,0
1626,13619,1
2471,12781,0
2299,9096,0
1141,13254,0
1129,2670,0
2081,21935,0
2018,11230,0
1768,15860,0
92,14691,0
1711,17548,0
2441,1609,0
1241,20226,0
1560,8846,0
577,21736,1
2071,12822,0
1242,2465,1
1504,10735,0
1241,18558,0
97,15904,1
822,18152,0
1740,17376,0
1463,3945,0
967,4728,0
1882,8255,0
1927,19026,1
700,21566,0
1432,15920,0
547,21478,0
65,8836,0
3,21424,0
2349,10199,0
565,14482,0
15,17364,1
541,1002,0
1525,11087,0
2439,14765,0
944,14190,0
660,4867,0
95,14920,0
938,9286,0
1169,9326,0
1839,17506,0
417,12781,0
1939,11134,0
582,10950,0
281,7824,1
1516,4797,0
310,15836,0
896,14736,0
2220,17837,0
2322,6398,0
2507,1093,0
101,620,0
719,7233,0
1257,18465,0
2332,18200,1
2361,19011,0
2360,7249,1
165,4732,0
348,1188,0
1106,8828,0
176,7693,0
1257,21693,0
1226,11499,0
208,6710,0
1463,7574,0
1242,5072,0
166,2819,0
1377,12161,1
1978,15144,0
979,20732,0
215,2666,0
1809,18151,0
2361,2819,0
1377,11802,0
2054,3602,0
1508,8617,0
2112,14690,0
1225,12060,0
2090,1301,0
2548,4869,0
1393,17130,0
1845,7712,0
688,6799,0
2361,801,0
1529,4395,0
700,9734,0
79,17549,0
660,12273,0
1937,18719,0
79,18558,0
1631,1185,0
446,5774,1
1242,1114,0
1475,8650,1
703,3907,0
353,10725,0
92,12789,0
326,11440,0
1959,18507,0
1270,7313,0
1972,15541,0
904,20181,0
1167,8422,0
1418,4750,0
2094,14487,0
1405,10251,0
1429,8593,0
1295,4478,0
305,19748,0
793,4043,0
1169,15294,0
943,11353,0
2055,15107,0
472,15367,1
1393,18382,0
1296,2819,0
1630,8897,0
1713,21093,1
235,5960,0
2322,5072,0
2372,10568,0
1933,15083,0
2457,16274,0
225,107,0
